惊风乱飐芙蓉水，密雨斜侵薜荔墙。  ──柳宗元《登柳州城楼寄漳汀封连四州》
年年端午风兼雨，似为屈原陈昔冤。  ──赵蕃《端午三首》
香炉初上日，瀑水喷成虹。  ──孟浩然《彭蠡湖中望庐山》
寄语东阳沽酒市，拼一醉，而今乐事他年泪。  ──朱服《渔家傲·小雨纤纤风细细》
时霎清明，载花不过西园路。  ──吴文英《点绛唇·时霎清明》
支离东北风尘际，漂泊西南天地间。  ──杜甫《咏怀古迹五首·其一》
沽酒清阴时系马，招凉短槛几留题。  ──许德溥《西桥柳色》
抽刀断水水更流，举杯消愁愁更愁。  ──李白《宣州谢脁楼饯别校书叔云 / 陪侍御叔华登楼歌》
万里中原烽火北，一尊浊酒戍楼东。  ──张孝祥《浣溪沙·霜日明霄水蘸空》
向浅洲远渚，亭亭清绝。  ──张炎《疏影·咏荷叶》
三月正当三十日，占得，春光毕竟共春归。  ──庄棫《定风波·为有书来与我期》
断虹霁雨，净秋空，山染修眉新绿。  ──黄庭坚《念奴娇·断虹霁雨》
长江春水绿堪染，莲叶出水大如钱。  ──张籍《春别曲》
江涵雁影梅花瘦，四无尘、雪飞云起，夜窗如昼。  ──卢祖皋《贺新郎·挽住风前柳》
人依远戍须看火，马踏深山不见踪。  ──王昌龄《从军行七首》
爆竹声中一岁除，春风送暖入屠苏。  ──王安石《元日》
风雨端阳生晦冥，汨罗无处吊英灵。  ──贝琼《已酉端午》
离心何以赠，自有玉壶冰。  ──骆宾王《送别》
同为懒慢园林客，共对萧条雨雪天。  ──白居易《雪夜小饮赠梦得》
高楼送客不能醉，寂寂寒江明月心。  ──王昌龄《芙蓉楼送辛渐二首》
月出惊山鸟，时鸣春涧中。  ──王维《鸟鸣涧》
故乡今夜思千里，霜鬓明朝又一年。  ──高适《除夜作》
千门万户曈曈日，总把新桃换旧符。  ──王安石《元日》
香炉初上日，瀑水喷成虹。  ──孟浩然《彭蠡湖中望庐山》
灞原风雨定，晚见雁行频。  ──马戴《灞上秋居》
万顷风涛不记苏。雪晴江上麦千车。  ──苏轼《浣溪沙·万顷风涛不记苏》
纱窗日落渐黄昏，金屋无人见泪痕。  ──刘方平《春怨》
长江万里东注，晓吹卷惊涛。  ──吴潜《水调歌头·焦山》
烟尘犯雪岭，鼓角动江城。  ──杜甫《岁暮》
人间万事，毫发常重泰山轻。  ──辛弃疾《水调歌头·壬子三山被召陈端仁给事饮饯席上作》
别离还有经年客，怅望不如河鼓星。  ──徐凝《七夕》
渭城朝雨浥轻尘，客舍青青柳色新。  ──王维《渭城曲 / 送元二使安西》
欲渡黄河冰塞川，将登太行雪满山。  ──李白《行路难·其一》
休对故人思故国，且将新火试新茶。诗酒趁年华。  ──苏轼《望江南·超然台作》
被冷香消新梦觉，不许愁人不起。  ──李清照《念奴娇·春情》
媪引浓妆女，儿扶烂醉翁。  ──范成大《寒食郊行书事》
夜合花开香满庭，夜深微雨醉初醒。  ──窦叔向《夏夜宿表兄话旧》
愿为西南风，长逝入君怀。  ──曹植《明月上高楼》
君在天一涯，妾身长别离。  ──江淹《古离别》
酒阑更喜团茶苦，梦断偏宜瑞脑香。  ──李清照《鹧鸪天·寒日萧萧上琐窗》
归志宁无五亩园，读书本意在元元。  ──陆游《读书》
长江春水绿堪染，莲叶出水大如钱。  ──张籍《春别曲》
层楼望，春山叠；家何在？  ──辛弃疾《满江红·点火樱桃》
晚云都变露，新月初学扇，塞鸿一字来如线。  ──周德清《塞鸿秋·浔阳即景》
北风吹雪四更初，嘉瑞天教及岁除。  ──陆游《除夜雪》
雨湿花房，风斜燕子，池阁昼长春晚。  ──吕渭老《选冠子·雨湿花房》
军中宜剑舞，塞上重笳音。  ──张说《幽州夜饮》
汉兵已略地，四方楚歌声。  ──虞姬《和项王歌》
白兔捣药秋复春，嫦娥孤栖与谁邻？  ──李白《把酒问月·故人贾淳令予问之》
长江一帆远，落日五湖春。  ──刘长卿《饯别王十一南游》
投策命晨装，暂与园田疏。  ──陶渊明《始作镇军参军经曲阿作》
但从今、记取楚楼风，裴台月。  ──辛弃疾《满江红·汉水东流》
被酒莫惊春睡重，赌书消得泼茶香，当时只道是寻常。  ──纳兰性德《浣溪沙·谁念西风独自凉》
香炉初上日，瀑水喷成虹。  ──孟浩然《彭蠡湖中望庐山》
柳外轻雷池上雨，雨声滴碎荷声。小楼西角断虹明。  ──欧阳修《临江仙·柳外轻雷池上雨》
疏林红叶，芙蓉将谢，天然妆点秋屏列。  ──薛昂夫《西湖杂咏·秋》
独舞纷如雪，孤飞暧似云。  ──陈子昂《咏主人壁上画鹤寄乔主簿崔著作》
山远翠眉长。高处凄凉。菊花清瘦杜秋娘。  ──吴文英《浪淘沙·九日从吴见山觅酒》
谁念西风独自凉，萧萧黄叶闭疏窗，沉思往事立残阳。  ──纳兰性德《浣溪沙·谁念西风独自凉》
云母屏风烛影深，长河渐落晓星沉。  ──李商隐《嫦娥》
鸟下绿芜秦苑夕，蝉鸣黄叶汉宫秋。  ──许浑《咸阳城东楼 / 咸阳城西楼晚眺 / 西门》
昆山玉碎凤凰叫，芙蓉泣露香兰笑。  ──李贺《李凭箜篌引》
浊酒不销忧国泪，救时应仗出群才。  ──秋瑾《黄海舟中日人索句并见日俄战争地图》
同穴窅冥何所望，他生缘会更难期。  ──元稹《遣悲怀三首·其三》
君马黄，我马白。  ──李白《君马黄》
归来三径重扫，松竹本吾家。  ──叶梦得《水调歌头·秋色渐将晚》
人言落日是天涯，望极天涯不见家。  ──李觏《乡思》
取次花丛懒回顾，半缘修道半缘君。  ──元稹《离思五首·其四》
屈指数春来，弹指惊春去。  ──高观国《卜算子·泛西湖坐间寅斋同赋》
雨歇梧桐泪乍收，遣怀翻自忆从头。  ──纳兰性德《浣溪沙·雨歇梧桐泪乍收》
遮莫圆明似前度，不知谁续广寒游。  ──慧霖《闰中秋玩月》
雨打梨花深闭门，忘了青春，误了青春。  ──唐寅《一剪梅·雨打梨花深闭门》
数点雨声风约住。朦胧淡月云来去。  ──李冠《蝶恋花·春暮》
薄晚西风吹雨到。明朝又是伤流潦。  ──王国维《蝶恋花·百尺朱楼临大道》
冰，水为之，而寒于水。  ──荀子《劝学》
风回小院庭芜绿，柳眼春相续。  ──李煜《虞美人·风回小院庭芜绿》
几时能命驾，对酒落花前。  ──贾岛《清明日园林寄友人》
采得百花成蜜后，为谁辛苦为谁甜。  ──罗隐《蜂》
此地一为别，孤蓬万里征。  ──李白《送友人》
移舟去。未成新句。一砚梨花雨。  ──周晋《点绛唇·访牟存叟南漪钓隐》
河边独自看星宿，夜织天丝难接续。  ──王建《七夕曲》
清香随风发，落日好鸟归。  ──李白《咏邻女东窗海石榴》
烟霏云敛；其容清明，天高日晶；  ──欧阳修《秋声赋》
会当凌绝顶，一览众山小。  ──杜甫《望岳》
自从一闭风光后，几度飞来不见人。  ──李益《隋宫燕》
世间珍果更无加，玉雪肌肤罩绛纱。  ──丘浚《咏荔枝》
西城杨柳弄春柔。动离忧。泪难收。  ──秦观《江城子·西城杨柳弄春柔》
谁教岁岁红莲夜，两处沉吟各自知。  ──姜夔《鹧鸪天·元夕有所梦》
柳外轻雷池上雨，雨声滴碎荷声。  ──欧阳修《临江仙·柳外轻雷池上雨》
飞鸿过也。万结愁肠无昼夜。  ──蒋氏女《减字木兰花·题雄州驿》
来时父母知隔生，重著衣裳如送死。  ──王建《渡辽水》
唤起封姨清晚景，更将荔子荐新圆。  ──张孝祥《浣溪沙·中秋坐上十八客》
常山临代郡，亭障绕黄河。  ──王褒《渡河北》
隔牖风惊竹，开门雪满山。  ──王维《冬晚对雪忆胡居士家》
相携及田家，童稚开荆扉。  ──李白《下终南山过斛斯山人宿置酒》
箫鼓喧，人影参差，满路飘香麝。  ──周邦彦《解语花·上元》
是无猫邪，是不会蓄猫也。  ──乐钧《世无良猫》
西城杨柳弄春柔。动离忧。泪难收。  ──秦观《江城子·西城杨柳弄春柔》
孤山寺北贾亭西，水面初平云脚低。  ──白居易《钱塘湖春行》
故乡篱下菊，今日几花开。  ──江总《于长安归还扬州九月九日行薇山亭赋韵 / 长安九日诗》
人间梦隔西风，算天上、年华一瞬。  ──吴文英《惜秋华·七夕》
禹庙空山里，秋风落日斜。  ──杜甫《禹庙》
不辞山路远，踏雪也相过。  ──张九龄《答陆澧》
此日六军同驻马，当时七夕笑牵牛。  ──李商隐《马嵬·其二》
何当载酒来，共醉重阳节。  ──孟浩然《秋登兰山寄张五》
两岸荔枝红，万家烟雨中。  ──李师中《菩萨蛮·子规啼破城楼月》
弹泪别东风，把酒浇飞絮：化了浮萍也是愁，莫向天涯去！  ──蒋春霖《卜算子·燕子不曾来》
童孙未解供耕织，也傍桑阴学种瓜。  ──范成大《夏日田园杂兴·其七》
灯前目力虽非昔，犹课蝇头二万言。  ──陆游《读书》
青青河畔草，郁郁园中柳。  ──佚名《青青河畔草》
漱冰濯雪，眇视万里一毫端。  ──张孝祥《水调歌头·金山观月》
春宵苦短日高起，从此君王不早朝。  ──白居易《长恨歌》
荷尽已无擎雨盖，菊残犹有傲霜枝。  ──苏轼《赠刘景文 / 冬景》
卓众来东下，金甲耀日光。  ──蔡琰《悲愤诗》
起舞徘徊风露下，今夕不知何夕。  ──苏轼《念奴娇·中秋》
元宵佳节，融和天气，次第岂无风雨。  ──李清照《永遇乐·落日熔金》
大儿锄豆溪东，中儿正织鸡笼。  ──辛弃疾《清平乐·村居》
星垂平野阔，月涌大江流。  ──杜甫《旅夜书怀》
天公见玉女，大笑亿千场。  ──李白《短歌行》
不效艾符趋习俗，但祈蒲酒话升平。  ──殷尧藩《端午日》
共庆新年笑语哗，红岩士女赠梅花。  ──董必武《元旦口占用柳亚子怀人韵》
浅把涓涓酒，深凭送此生。  ──杜甫《水槛遣心二首》
月上柳梢头，人约黄昏后。  ──欧阳修《生查子·元夕》
衰兰送客咸阳道。天若有情天亦老。  ──贺铸《行路难·缚虎手》
有鸟鸷立，羽翼张。  ──柳宗元《唐铙歌鼓吹曲十二首·其四》
四面边声连角起，千嶂里，长烟落日孤城闭。  ──范仲淹《渔家傲·秋思》
田家几日闲，耕种从此起。  ──韦应物《观田家》
吴姬越艳楚王妃，争弄莲舟水湿衣。  ──王昌龄《采莲曲二首》
奇文共欣赏，疑义相与析。  ──陶渊明《移居二首》
小雨湿黄昏。重午佳辰独掩门。  ──李之仪《南乡子·端午》
东岩富松竹，岁暮幸同归。  ──王勃《送卢主簿》
袅袅兮秋风，洞庭波兮木叶下。  ──屈原《九歌·湘夫人》
怅望倚危栏，红日无言西下。  ──张昪《离亭燕·一带江山如画》
西山白雪三城戍，南浦清江万里桥。  ──杜甫《野望》
半亩方塘一鉴开，天光云影共徘徊。  ──朱熹《活水亭观书有感二首·其一》
儿童急走追黄蝶，飞入菜花无处寻。  ──杨万里《宿新市徐公店》
曲终过尽松陵路，回首烟波十四桥。  ──姜夔《过垂虹》
白日地中出，黄河天外来。  ──张蠙《登单于台》
游女昔解佩，传闻于此山。  ──孟浩然《万山潭作》
二客东南名胜，万卷诗书事业，尝试与君谋。  ──辛弃疾《水调歌头·舟次扬州和人韵》
数丛沙草群鸥散，万顷江田一鹭飞。  ──温庭筠《利州南渡》
可有梅花寄一枝？雪来翠羽飞。  ──吴锡麒《长相思·以书寄西泠诸友即题其后》
酒贱常愁客少，月明多被云妨。  ──苏轼《西江月·世事一场大梦》
如何亡国恨，尽在大江东！  ──屈大均《秣陵》
黄河万里触山动，盘涡毂转秦地雷。  ──李白《西岳云台歌送丹丘子》
应倾谢女珠玑箧，尽写檀郎锦绣篇。  ──罗隐《七夕》
兰陵美酒郁金香，玉碗盛来琥珀光。  ──李白《客中行 / 客中作》
千古兴亡多少事？悠悠。不尽长江滚滚流。  ──辛弃疾《南乡子·登京口北固亭有怀》
君行逾十年，孤妾常独栖。  ──曹植《明月上高楼》
黄河怒浪连天来，大响谹谹如殷雷。  ──温庭筠《拂舞词 / 公无渡河》
曲终过尽松陵路，回首烟波十四桥。  ──姜夔《过垂虹》
昨夜秋风入汉关，朔云边月满西山。  ──严武《军城早秋》
读书不觉已春深，一寸光阴一寸金。  ──王贞白《白鹿洞二首·其一》
浮云蔽白日，游子不顾返。  ──佚名《行行重行行》
香炉初上日，瀑水喷成虹。  ──孟浩然《彭蠡湖中望庐山》
自闻颖师弹，起坐在一旁。  ──韩愈《听颖师弹琴》
五月五日午，赠我一枝艾。  ──文天祥《端午即事》
最是繁丝摇落后，转教人忆春山。  ──纳兰性德《临江仙·寒柳》
感君缠绵意，系在红罗襦。  ──张籍《节妇吟·寄东平李司空师道》
翠葆参差竹径成。新荷跳雨泪珠倾。曲阑斜转小池亭。  ──周邦彦《浣沙溪·翠葆参差竹径成》
井放辘轳闲浸酒，笼开鹦鹉报煎茶。  ──张蠙《夏日题老将林亭》
是无猫邪，是不会蓄猫也。  ──乐钧《世无良猫》
明月别枝惊鹊，清风半夜鸣蝉。  ──辛弃疾《西江月·夜行黄沙道中》
墉集欺猫鼠，林藏逐雀鹯。  ──徐威《中秋咏怀借杜子美秋日述怀一百韵和寄柳州假鸣桑先生》
新妆宜面下朱楼，深锁春光一院愁。  ──刘禹锡《和乐天春词 / 春词》
笑指吾庐何处是？一池荷叶小桥横。  ──陈继儒《浣溪沙·初夏夜饮归》
榈庭多落叶，慨然知已秋。  ──陶渊明《酬刘柴桑》
弱龄寄事外，委怀在琴书。  ──陶渊明《始作镇军参军经曲阿作》
霸业成空，遗恨无穷。  ──查德卿《蟾宫曲·怀古》
青枫飒飒雨凄凄，秋色遥看入楚迷。  ──李攀龙《送明卿之江西》
是无猫邪，是不会蓄猫也。  ──乐钧《世无良猫》
扬子江头杨柳春，杨花愁杀渡江人。  ──郑谷《淮上与友人别》
洛阳城里春光好，洛阳才子他乡老。  ──韦庄《菩萨蛮》
游女带花偎伴笑，争窈窕，竞折团荷遮晚照。  ──李珣《南乡子·乘彩舫》
满眼游丝兼落絮，红杏开时，一霎清明雨。  ──冯延巳《鹊踏枝·清明》
见面怜清瘦，呼儿问苦辛。  ──蒋士铨《岁暮到家》
雪里已知春信至。寒梅点缀琼枝腻。  ──李清照《渔家傲·雪里已知春信至》
有孙母未去，出入无完裙。  ──杜甫《石壕吏》
可堪更近乾龙节。眼中泪尽空啼血。  ──向子諲《秦楼月·芳菲歇》
日啖荔枝三百颗，不辞长作岭南人。  ──苏轼《惠州一绝》
人间更有风涛险，翻说黄河是畏途。  ──宋琬《渡黄河》
玉勒雕鞍游冶处，楼高不见章台路。  ──欧阳修《蝶恋花·庭院深深深几许》
屈子冤魂终古在，楚乡遗俗至今留。  ──边贡《午日观竞渡》
牧童归去横牛背，短笛无腔信口吹。  ──雷震《村晚》
不信妾肠断，归来看取明镜前。  ──李白《长相思三首》
一轮秋影转金波。飞镜又重磨。  ──辛弃疾《太常引·建康中秋夜为吕叔潜赋》
朝辞白帝彩云间，千里江陵一日还。  ──李白《早发白帝城 / 白帝下江陵》
一年将尽夜，万里未归人。  ──戴叔伦《除夜宿石头驿》
绿竹含新粉，红莲落故衣。  ──王维《山居即事》
夜战桑乾北，秦兵半不归。  ──许浑《塞下曲》
今年游寓独游秦，愁思看春不当春。  ──杜审言《春日京中有怀》
唤起封姨清晚景，更将荔子荐新圆。  ──张孝祥《浣溪沙·中秋坐上十八客》
至今不会天中事，应是嫦娥掷与人。  ──皮日休《天竺寺八月十五日夜桂子》
惟有今宵，皓彩皆同普。  ──郭应祥《醉落魄·丙寅中秋》
料峭春风吹酒醒，微冷，山头斜照却相迎。  ──苏轼《定风波·三月七日》
寒食不多时，牡丹初卖。  ──晁冲之《感皇恩·寒食不多时》
欲笺心事，独语斜阑。  ──唐婉《钗头凤·世情薄》
幸遇三杯酒好，况逢一朵花新。  ──朱敦儒《西江月·世事短如春梦》
夕阳牛背无人卧，带得寒鸦两两归。  ──张舜民《村居·水绕陂田竹绕篱》
痴儿不知父子礼，叫怒索饭啼门东。  ──杜甫《百忧集行》
相逢清露下，流影湿衣襟。  ──袁枚《夜过借园见主人坐月下吹笛》
远送从此别，青山空复情。  ──杜甫《奉济驿重送严公四韵》
枫林凋翠，寒雁声悲。  ──赵长卿《柳梢青·过何郎石见早梅》
小童疑是有村客，急向柴门去却关。  ──崔道融《溪居即事》
渡头杨柳青青。枝枝叶叶离情。  ──晏几道《清平乐·留人不住》
碧玉妆成一树高，万条垂下绿丝绦。  ──贺知章《咏柳 / 柳枝词》
醉卧沙场君莫笑，古来征战几人回？  ──王翰《凉州词二首·其一》
俯饮一杯酒，仰聆金玉章。  ──韦应物《郡斋雨中与诸文士燕集》
穷且益坚，不坠青云之志。  ──王勃《滕王阁序》
今古长如白练飞，一条界破青山色。  ──徐凝《庐山瀑布》
布谷飞飞劝早耕，舂锄扑扑趁春睛。  ──姚鼐《山行·布谷飞飞劝早耕》
移舟去。未成新句。一砚梨花雨。  ──周晋《点绛唇·访牟存叟南漪钓隐》
坑灰未冷山东乱，刘项原来不读书。  ──章碣《焚书坑》
泰山不要欺毫末，颜子无心羡老彭。  ──白居易《放言五首·其五》
昨夜吴中雪，子猷佳兴发。  ──李白《答王十二寒夜独酌有怀》
深秋寒夜银河静，月明深院中庭。  ──尹鹗《临江仙·深秋寒夜银河静》
烟尘犯雪岭，鼓角动江城。  ──杜甫《岁暮》
白下有山皆绕郭，清明无客不思家。  ──高启《清明呈馆中诸公》
凤皇舟上楚女，妙舞，雷喧波上鼓。  ──孙光宪《河传·柳拖金缕》
细看来，不是杨花，点点是离人泪。  ──苏轼《水龙吟·次韵章质夫杨花词》
九日明朝酒香，一年好景橙黄。  ──张可久《满庭芳·客中九日》
星月皎洁，明河在天，四无人声，声在树间。  ──欧阳修《秋声赋》
读书不觉已春深，一寸光阴一寸金。  ──王贞白《白鹿洞二首·其一》
新竹高于旧竹枝，全凭老干为扶持。  ──郑燮《新竹》
燕塞雪，片片大如拳。  ──华清淑《望江南·燕塞雪》
谁家玉笛暗飞声，散入春风满洛城。  ──李白《春夜洛城闻笛 / 春夜洛阳城闻笛》
不愁屋漏床床湿，且喜溪流岸岸深。  ──曾几《苏秀道中》
野客预知农事好，三冬瑞雪未全消。  ──戴复古《除夜》
辔压马头金错落，鞍笼驼背锦斓班。  ──金德淑《望江南·春睡起》
瀚海百重波，阴山千里雪。  ──李世民《饮马长城窟行》
短篱残菊一枝黄。正是乱山深处、过重阳。  ──吕本中《南歌子·驿路侵斜月》
想牧之、千载尚神游，空山冷。  ──吴潜《满江红·齐山绣春台》
兰有秀兮菊有芳，怀佳人兮不能忘。  ──刘彻《秋风辞》
惜恐镜中春。不如花草新。  ──张先《菩萨蛮·忆郎还上层楼曲》
渡头杨柳青青。枝枝叶叶离情。  ──晏几道《清平乐·留人不住》
荷风送香气，竹露滴清响。  ──孟浩然《夏日南亭怀辛大》
霸业成空，遗恨无穷。  ──查德卿《蟾宫曲·怀古》
不畏浮云遮望眼，只缘身在最高层。  ──王安石《登飞来峰》
不见穿针妇，空怀故国楼。  ──孟浩然《他乡七夕》
白发书生神州泪，尽凄凉、不向牛山滴。  ──刘克庄《贺新郎·九日》
闻道梅花坼晓风，雪堆遍满四山中。  ──陆游《梅花绝句》
绿杨带雨垂垂重。五色新丝缠角粽。  ──欧阳修《渔家傲·五月榴花妖艳烘》
长江悲已滞，万里念将归。  ──王勃《山中》
父耕原上田，子劚山下荒。  ──聂夷中《田家》
回廊四合掩寂寞，碧鹦鹉对红蔷薇。  ──李商隐《日射》
惆怅南朝事，长江独至今。  ──刘长卿《秋日登吴公台上寺远眺》
海风吹不断，江月照还空。  ──李白《望庐山瀑布水二首》
伤情燕足留红线，恼人鸾影闲团扇。  ──张可久《塞鸿秋·春情》
井放辘轳闲浸酒，笼开鹦鹉报煎茶。  ──张蠙《夏日题老将林亭》
韶华不为少年留。恨悠悠。几时休。  ──秦观《江城子·西城杨柳弄春柔》
去年元夜时，花市灯如昼。  ──欧阳修《生查子·元夕》
忆得盈盈拾翠侣，共携赏、凤城寒食。  ──李甲《帝台春·芳草碧色》
当年曾胜赏，生香熏袖，活火分茶。  ──李清照《转调满庭芳·芳草池塘》
参军春思乱如云，白发题诗愁送春。  ──欧阳修《春日西湖寄谢法曹韵》
青枫江上秋帆远，白帝城边古木疏。  ──高适《送李少府贬峡中王少府贬长沙》
客行野田间，比屋皆闭户。  ──姚合《庄居野行》
淡荡春光寒食天。玉炉沈水袅残烟。  ──李清照《浣溪沙·淡荡春光寒食天》
大漠风尘日色昏，红旗半卷出辕门。  ──王昌龄《从军行七首》
绿暗红稀春已暮，燕子衔泥，飞入垂杨处。  ──葛长庚《凤栖梧·绿暗红稀春已暮》
黄河西来决昆仑，咆哮万里触龙门。  ──李白《公无渡河》
雪月最相宜，梅雪都清绝。  ──张孝祥《卜算子·雪月最相宜》
清镜无双影，穷泉有几重。  ──顾况《酅公合祔挽歌》
九曲黄河万里沙，浪淘风簸自天涯。  ──刘禹锡《浪淘沙·九曲黄河万里沙》
唯有长江水，无语东流。  ──柳永《八声甘州·对潇潇暮雨洒江天》
昼夜蔽日月，冬夏共霜雪。  ──谢灵运《登庐山绝顶望诸峤》
记当日、门掩梨花，翦灯深夜语。  ──史达祖《绮罗香·咏春雨》
风蒲猎猎小池塘。过雨荷花满院香。  ──李重元《忆王孙·夏词》
日长睡起无情思，闲看儿童捉柳花。  ──杨万里《闲居初夏午睡起》
袨服华妆着处逢，六街灯火闹儿童。  ──元好问《京都元夕》
闲倚博山长叹，泪流沾皓腕。  ──韦庄《归国遥·春欲晚》
花落家童未扫，莺啼山客犹眠。  ──王维《田园乐七首·其六》
花明柳暗绕天愁，上尽重城更上楼。  ──李商隐《夕阳楼》
岁暮远为客，边隅还用兵。  ──杜甫《岁暮》
夜阑卧听风吹雨，铁马冰河入梦来。  ──陆游《十一月四日风雨大作》
三军可夺帅也，匹夫不可夺志也。  ──佚名《论语十二章》
九衢雪小，千门月淡，元宵灯近。  ──晁端礼《水龙吟·咏月》
日暮长江里，相邀归渡头。  ──储光羲《江南曲四首》
可怜白骨攒孤冢，尽为将军觅战功。  ──张蠙《吊万人冢》
共庆新年笑语哗，红岩士女赠梅花。  ──董必武《元旦口占用柳亚子怀人韵》
一寸柔肠情几许？薄衾孤枕，梦回人静，彻晓潇潇雨。  ──惠洪《青玉案·丝槐烟柳长亭路》
墉集欺猫鼠，林藏逐雀鹯。  ──徐威《中秋咏怀借杜子美秋日述怀一百韵和寄柳州假鸣桑先生》
剩水残山无态度，被疏梅料理成风月。  ──辛弃疾《贺新郎·把酒长亭说》
不求见面惟通谒，名纸朝来满敝庐。  ──文征明《拜年》
富贵必从勤苦得，男儿须读五车书。  ──杜甫《柏学士茅屋》
鸿雁不堪愁里听，云山况是客中过。  ──李颀《送魏万之京》
鹅湖山下稻粱肥，豚栅鸡栖半掩扉。  ──王驾《社日》
挥手自兹去，萧萧班马鸣。  ──李白《送友人》
长江万里东注，晓吹卷惊涛。  ──吴潜《水调歌头·焦山》
汉将归来虏塞空，旌旗初下玉关东。  ──戎昱《塞下曲》
雪暗凋旗画，风多杂鼓声。  ──杨炯《从军行》
独自上层楼，楼外青山远。  ──程垓《卜算子·独自上层楼》
今夜送归灯火冷，河塘，堕泪羊公却姓杨。  ──苏轼《南乡子·和杨元素时移守密州》
血染红笺，泪题锦句。西湖岂忆相思苦。  ──刘将孙《踏莎行·闲游》
行人夜宿金陵渚，试听沙边有雁声。  ──李颀《送刘昱》
王师北定中原日，家祭无忘告乃翁。  ──陆游《示儿》
人生自古谁无死？留取丹心照汗青。  ──文天祥《过零丁洋》
话别情多声欲战，玉著痕留红粉面。  ──顾敻《玉楼春·拂水双飞来去燕》
天涯失乡路，江外老华发。  ──李白《江南春怀》
何人解赏西湖好，佳景无时。  ──欧阳修《采桑子·何人解赏西湖好》
万里不惜死，一朝得成功。  ──高适《塞下曲》
寻思不似鹊桥人，犹自得、一年一度。  ──赵以夫《鹊桥仙·富沙七夕为友人赋》
我也不登天子船，我也不上长安眠。  ──唐寅《把酒对月歌》
重铸锄犁作斤，姑舂妇担去轮官，输官不足归卖屋。  ──元稹《田家词 / 田家行》
卷旗夜劫单于帐，乱斫胡儿缺宝刀。  ──马戴《出塞词》
榈庭多落叶，慨然知已秋。  ──陶渊明《酬刘柴桑》
窗前竹叶，凛凛狂风折。  ──张淑芳《满路花·冬》
滚滚长江东逝水，浪花淘尽英雄。  ──杨慎《临江仙·滚滚长江东逝水》
雨余溪水掠堤平，闲看村童谢晚晴。  ──陆游《观村童戏溪上》
初惊河汉落，半洒云天里。  ──李白《望庐山瀑布水二首》
日啖荔枝三百颗，不辞长作岭南人。  ──苏轼《惠州一绝》
候馆梅残，溪桥柳细。  ──欧阳修《踏莎行·候馆梅残》
儿大诗书女丝麻，公但读书煮春茶。  ──黄庭坚《送王郎》
关山正飞雪，烽火断无烟。  ──王维《陇西行》
好风胧月清明夜，碧砌红轩刺史家。  ──白居易《清明夜》
庭前落尽梧桐，水边开彻芙蓉。  ──朱庭玉《天净沙·秋》
是无猫邪，是不会蓄猫也。  ──乐钧《世无良猫》
山随平野尽，江入大荒流。  ──李白《渡荆门送别》
险韵诗成，扶头酒醒，别是闲滋味。  ──李清照《念奴娇·春情》
霜雪兮漼溰，冰冻兮洛泽。  ──王逸《九思》
绮席象床寒玉枕，美人何处醉黄花。  ──汪元量《望江南·幽州九日》
卷旗夜劫单于帐，乱斫胡儿缺宝刀。  ──马戴《出塞词》
俯饮一杯酒，仰聆金玉章。  ──韦应物《郡斋雨中与诸文士燕集》
会当凌绝顶，一览众山小。  ──杜甫《望岳》
夏条绿已密，朱萼缀明鲜。  ──韦应物《夏花明》
自是荷花开较晚，孤负东风。  ──幼卿《浪淘沙·极目楚天空》
野径云俱黑，江船火独明。  ──杜甫《春夜喜雨》
和气吹绿野，梅雨洒芳田。  ──李世民《咏雨》
三载重阳菊，开时不在家。  ──文森《九日》
最是一年春好处，绝胜烟柳满皇都。  ──韩愈《早春呈水部张十八员外 / 初春小雨 / 早春》
泥落画梁空，梦想青春语。  ──吴文英《生查子·秋社》
不闻爷娘唤女声，但闻黄河流水鸣溅溅。  ──佚名《木兰诗 / 木兰辞》
星点点，月团团。倒流河汉入杯盘。  ──刘著《鹧鸪天·雪照山城玉指寒》
离别一何久，七度过中秋。  ──苏辙《水调歌头·徐州中秋》
今古长如白练飞，一条界破青山色。  ──徐凝《庐山瀑布》
日照香炉生紫烟，遥看瀑布挂前川。  ──李白《望庐山瀑布》
颠狂柳絮随风去，轻薄桃花逐水流。  ──杜甫《绝句漫兴九首·其五》
西城杨柳弄春柔。动离忧。泪难收。  ──秦观《江城子·西城杨柳弄春柔》
寂寞空庭春欲晚，梨花满地不开门。  ──刘方平《春怨》
疲马山中愁日晚，孤舟江上畏春寒。  ──张谓《杜侍御送贡物戏赠》
唤起封姨清晚景，更将荔子荐新圆。  ──张孝祥《浣溪沙·中秋坐上十八客》
金吾不禁夜，玉漏莫相催。  ──苏味道《正月十五夜》
正是天山雪下时，送君走马归京师。  ──岑参《天山雪歌送萧治归京》
雨雪自飞千嶂外，榆林只隔数峰西。  ──朱彝尊《出居庸关》
草色青青柳色黄，桃花历乱李花香。  ──贾至《春思二首·其一》
竹深树密虫鸣处，时有微凉不是风。  ──杨万里《夏夜追凉》
嫦娥应悔偷灵药，碧海青天夜夜心。  ──李商隐《嫦娥》
何日请缨提锐旅，一鞭直渡清河洛。  ──岳飞《满江红·登黄鹤楼有感》
随风潜入夜，润物细无声。  ──杜甫《春夜喜雨》
还怕两人俱薄命，再缘悭、剩月零风里。  ──纳兰性德《金缕曲·亡妇忌日有感》
阑风伏雨催寒食，樱桃一夜花狼藉。  ──纳兰性德《菩萨蛮·阑风伏雨催寒食》
